"R-state","R-loglik","JS-state-emscripten","JS-loglik","JS-cummalative"
2.28174030780792E-08,-18.3653402527071,2.28174030780792E-08,-18.3653402527071,782137.502334391
1.94413587450981E-08,-18.5254610979571,1.94413587450981E-08,-18.5254610979571,782137.502334411
2.8521753847599E-08,-75.7468406068548,2.87545844912529E-08,-75.7143201026296,782137.502334439
6.84522092342377E-08,-17.266727985177,6.85686245560646E-08,-17.265028749478,782137.502334508
1.44937075674534E-07,-16.5165641596046,1.4470424503088E-07,-16.5181718768848,782137.502334653
2.49594449996948E-07,-49.7108387223738,2.49594449996948E-07,-49.7108387223738,782137.502334902
3.72179783880711E-07,-65.4720010119764,3.7183053791523E-07,-65.4757562929542,782137.502335274
4.58443537354469E-07,-81.6126251659805,4.57977876067162E-07,-81.6177064670151,782137.502335732
4.98257577419281E-07,-64.3050405123116,4.979083314538E-07,-64.3078452335456,782137.50233623
5.10946847498417E-07,-31.2063438405909,5.10481186211109E-07,-31.2081674101391,782137.50233674
5.05824573338032E-07,-81.1208612954252,5.05475327372551E-07,-81.1243147315697,782137.502337246
5.00003807246685E-07,-31.2496435460619,4.99770976603031E-07,-31.2505750783416,782137.502337746
5.02448529005051E-07,-81.1543448504688,5.01866452395916E-07,-81.1601406083536,782137.502338248
5.03263436257839E-07,-31.2366474470732,5.02681359648705E-07,-31.2389619939893,782137.50233875
5.01284375786781E-07,-15.2756904556389,5.00935129821301E-07,-15.2763874005628,782137.502339251
4.92320396006107E-07,-64.3529903139749,4.91621904075146E-07,-64.3586694438055,782137.502339743
4.66243363916874E-07,-2.15963582747846E-07,4.65777702629566E-07,-2.15747888782554E-07,782137.502340209
4.3411273509264E-07,-2.01080699142751E-07,4.33879904448986E-07,-2.00972852160105E-07,782137.502340642
3.99770215153694E-07,-15.5019740450845,3.99304553866386E-07,-15.5031395461662,782137.502341042
3.62400896847248E-07,-1.67863828487901E-07,3.6193523555994E-07,-1.6764813452261E-07,782137.502341404
2.94297933578491E-07,-1.36318586064058E-07,2.94530764222145E-07,-1.36426433046704E-07,782137.502341698
2.2444874048233E-07,-1.03964491270374E-07,2.24332325160503E-07,-1.03910567779051E-07,782137.502341922
1.66008248925209E-07,-16.3808263772893,1.65891833603382E-07,-16.3815278855068,782137.502342088
1.19674950838089E-07,-5.54333490798465E-08,1.19558535516262E-07,-5.53794255885237E-08,782137.502342208
8.88248905539513E-08,-4.11436238793025E-08,8.87084752321243E-08,-4.10897003879796E-08,782137.502342297
7.08969309926033E-08,-53.4866694030436,7.07805156707764E-08,-53.4915995602209,782137.502342367
5.78584149479866E-08,-35.5628769579039,5.79748302698135E-08,-35.5588568561018,782137.502342425
4.86616045236588E-08,-2.25400193729337E-08,4.86616045236588E-08,-2.25400193729337E-08,782137.502342474
4.07453626394272E-08,-1.88732219629828E-08,4.02797013521194E-08,-1.86575279976915E-08,782137.502342514
2.8638169169426E-08,-1.32651788654108E-08,2.88709998130798E-08,-1.33730258480564E-08,782137.502342543
1.76951289176941E-08,-8.19637068106681E-09,1.81607902050018E-08,-8.41206464635804E-09,782137.502342561
2.09547579288483E-09,-9.70622843810544E-10,2.21189111471176E-09,-1.02454633513335E-09,782137.502342564
0,0,0,0,782137.502342564
0,0,0,0,782137.502342564
0,0,0,0,782137.502342564
0,0,0,0,782137.502342564
0,0,0,0,782137.502342564
0,0,0,0,782137.502342564
0,0,0,0,782137.502342564
0,0,0,0,782137.502342564
0,0,0,0,782137.502342564
0,0,0,0,782137.502342564
0,0,0,0,782137.502342564
0,-36.8413614879047,0,-36.8413614879047,782137.502342564
0,0,0,0,782137.502342564
0,0,0,0,782137.502342564
0,-36.8413614879047,0,-36.8413614879047,782137.502342564
0,0,0,0,782137.502342564
0,-36.8413614879047,0,-36.8413614879047,782137.502342564
0,-36.8413614879047,0,-36.8413614879047,782137.502342564
5.12227416038513E-09,-2.37263361820355E-09,5.355104804039E-09,-2.48048060084916E-09,782137.502342569
6.51925802230835E-09,-60.6460691041482,6.63567334413528E-09,-60.5929703729039,782137.502342576
4.77302819490433E-09,-40.5529128520994,4.88944351673126E-09,-40.5047177489952,782137.502342581
3.72529029846191E-09,-20.1777190002944,3.84170562028885E-09,-20.1469473416816,782137.502342584
3.60887497663498E-09,-20.2094676985551,6.75208866596222E-09,-19.5830118939498,782137.502342591
7.10133463144302E-09,-39.7583092582399,1.52504071593285E-08,-38.2296623439588,782137.502342606
1.22236087918282E-08,-18.9894945568731,3.10828909277916E-08,-18.0562062573659,782137.502342637
1.97906047105789E-08,-77.2086796967884,5.1804818212986E-08,-73.3595763311534,782137.502342689
2.8521753847599E-08,-56.218349554911,7.59027898311615E-08,-53.2819905227121,782137.502342765
3.56230884790421E-08,-74.8575330445135,9.56933945417404E-08,-70.9049118999228,782137.502342861
4.05125319957733E-08,-113.32676576034,1.09197571873665E-07,-107.377480976765,782137.50234297
4.42378222942352E-08,-73.9911884454316,1.18277966976166E-07,-70.057358978055,782137.502343088
4.62168827652931E-08,-2.14076260551547E-08,1.23982317745686E-07,-5.74285182587904E-08,782137.502343212
4.6449713408947E-08,-93.0599591866913,1.24447979032993E-07,-88.1323717521441,782137.502343337
4.50527295470238E-08,-73.9181746845717,1.20140612125397E-07,-69.9948577073054,782137.502343457
4.24915924668312E-08,-1.96820743328249E-08,1.13737769424915E-07,-5.26832510223833E-08,782137.502343571
3.96976247429848E-08,-17.811572442473,1.06054358184338E-07,-16.828912053233,782137.502343677
3.65544110536575E-08,-1.69319762753617E-08,9.66247171163559E-08,-4.47564977979306E-08,782137.502343773
3.18977981805801E-08,-1.47750366224494E-08,8.47503542900085E-08,-3.92563016830042E-08,782137.502343858
2.78232619166374E-08,-18.1669913623248,7.34580680727959E-08,-17.1961490728531,782137.502343932
2.37487256526947E-08,-37.3438170066091,6.27478584647179E-08,-35.4006258705439,782137.502343994
2.02562659978867E-08,-18.4843996115368,5.30853867530823E-08,-17.5209621164433,782137.502344047
1.6065314412117E-08,-18.7162012236529,4.27244231104851E-08,-17.738093073104,782137.50234409
1.2572854757309E-08,-5.82373706286327E-09,3.30619513988495E-08,-1.53142715356774E-08,782137.502344123
9.66247171163559E-09,-39.1423757721796,2.53785401582718E-08,-37.2110668694743,782137.502344149
7.33416527509689E-09,-19.5003201783743,1.88592821359634E-08,-18.5558585748718,782137.502344167
5.58793544769287E-09,-2.58832758349478E-09,1.4202669262886E-08,-6.57866594138257E-09,782137.502344182
3.95812094211578E-09,-1.83339870497547E-09,1.05937942862511E-08,-4.90703771037552E-09,782137.502344192
2.6775524020195E-09,-20.5079606866797,8.14907252788544E-09,-19.3949596630939,782137.5023442
2.09547579288483E-09,-9.70622843810544E-10,5.47152012586594E-09,-2.53440409217197E-09,782137.502344206
1.51339918375015E-09,-65.0272761016503,4.19095158576965E-09,-61.9715673599068,782137.50234421
1.04773789644241E-09,-21.4462303245177,2.56113708019257E-09,-20.5524124491966,782137.502344213
4.65661287307739E-10,-2.15693965291232E-10,1.97906047105789E-09,-9.16699352487735E-10,782137.502344215
4.65661287307739E-10,-2.15693965291232E-10,1.16415321826935E-09,-5.39234913228079E-10,782137.502344216
1.16415321826935E-10,-5.3923491322808E-11,3.49245965480804E-10,-1.61770473968424E-10,782137.502344216
0,-36.8413614879047,0,-36.8413614879047,782137.502344216
0,0,0,0,782137.502344216
0,0,0,0,782137.502344216
0,0,0,0,782137.502344216
0,0,0,0,782137.502344216
0,0,0,0,782137.502344216
0,-36.8413614879047,0,-36.8413614879047,782137.502344216
0,0,0,0,782137.502344216
0,0,0,0,782137.502344216
0,0,0,0,782137.502344216
0,0,0,0,782137.502344216
0,0,0,0,782137.502344216
0,0,0,0,782137.502344216
0,0,0,0,782137.502344216
0,0,0,0,782137.502344216
0,0,0,0,782137.502344216
0,0,0,0,782137.502344216
0,-36.8413614879047,0,-36.8413614879047,782137.502344216
0,-36.8413614879047,0,-36.8413614879047,782137.502344216
0,0,0,0,782137.502344216
0,-36.8413614879047,0,-36.8413614879047,782137.502344216
0,-36.8413614879047,0,-36.8413614879047,782137.502344216
3.49245965480804E-10,-69.4262873074914,6.98491930961609E-10,-67.3468457659733,782137.502344217
6.98491930961609E-10,-67.3468457659733,1.74622982740402E-09,-64.5979735708361,782137.502344218
1.28056854009628E-09,-65.528438355532,3.25962901115417E-09,-62.7255106443181,782137.502344222
2.3283064365387E-09,-130.465586979976,4.88944351673126E-09,-126.013962912786,782137.502344227
2.44472175836563E-09,-107.78215406214,6.17001205682755E-09,-103.153306684722,782137.502344233
2.91038304567337E-09,-196.623039169933,7.45058059692383E-09,-188.162973845613,782137.50234424
3.25962901115417E-09,-106.343743700259,8.26548784971237E-09,-101.691366868247,782137.502344249
3.49245965480804E-09,-172.542663062015,8.61473381519318E-09,-165.319721372051,782137.502344257
3.60887497663498E-09,-84.0159246195534,8.84756445884705E-09,-80.4289400787753,782137.502344266
3.25962901115417E-09,-106.343743700259,8.14907252788544E-09,-101.762290043153,782137.502344274
3.0267983675003E-09,-41.4638639086562,7.56699591875076E-09,-39.6312824470109,782137.502344282
2.44472175836563E-09,-85.5737836860611,6.63567334413528E-09,-81.5796683675579,782137.502344288
1.97906047105789E-09,-9.16699352487734E-10,5.93718141317368E-09,-2.7500980574632E-09,782137.502344294
2.09547579288483E-09,-20.7530831444431,5.355104804039E-09,-19.81481350736,782137.5023443
1.74622982740402E-09,-8.08852369842118E-10,4.65661287307739E-09,-2.15693965291232E-09,782137.502344304
1.74622982740402E-09,-20.9354047010753,4.30736690759659E-09,-20.0325369907196,782137.502344309
8.14907252788544E-10,-3.77464439259656E-10,4.19095158576965E-09,-1.94124568762109E-09,782137.502344313
1.16415321826935E-09,-5.3923491322808E-10,3.14321368932724E-09,-1.45593426571581E-09,782137.502344316
1.04773789644241E-09,-4.8531142190527E-10,2.44472175836563E-09,-1.13239331777897E-09,782137.502344318
6.98491930961609E-10,-44.3965380451646,1.62981450557709E-09,-42.7019423248216,782137.50234432
3.49245965480804E-10,-1.61770473968424E-10,1.16415321826935E-09,-5.39234913228079E-10,782137.502344321
4.65661287307739E-10,-2.15693965291232E-10,8.14907252788544E-10,-3.77464439259655E-10,782137.502344322
3.49245965480804E-10,-1.61770473968424E-10,4.65661287307739E-10,-2.15693965291232E-10,782137.502344322
0,0,1.16415321826935E-10,-5.39234913228079E-11,782137.502344323
0,0,0,0,782137.502344323
0,-36.8413614879047,0,-36.8413614879047,782137.502344323
0,0,0,0,782137.502344323
0,0,0,0,782137.502344323
0,0,0,0,782137.502344323
0,0,0,0,782137.502344323
0,0,0,0,782137.502344323
0,0,0,0,782137.502344323
0,0,0,0,782137.502344323
0,0,0,0,782137.502344323
0,0,0,0,782137.502344323
0,0,0,0,782137.502344323
0,0,0,0,782137.502344323
0,0,0,0,782137.502344323
0,0,0,0,782137.502344323
0,0,0,0,782137.502344323
0,0,0,0,782137.502344323
0,0,0,0,782137.502344323
0,0,0,0,782137.502344323
0,0,0,0,782137.502344323
0,0,0,0,782137.502344323
0,0,0,0,782137.502344323
0,0,0,0,782137.502344323
0,0,0,0,782137.502344323
0,-36.8413614879047,0,-36.8413614879047,782137.502344323
0,-36.8413614879047,0,-36.8413614879047,782137.502344323
0,-36.8413614879047,0,-36.8413614879047,782137.502344323
0,-36.8413614879047,0,-36.8413614879047,782137.502344323
0,-36.8413614879047,0,-36.8413614879047,782137.502344323
0,-36.8413614879047,0,-36.8413614879047,782137.502344323
0,-36.8413614879047,0,-36.8413614879047,782137.502344323
0,-36.8413614879047,0,-36.8413614879047,782137.502344323
0,-36.8413614879047,0,-36.8413614879047,782137.502344323
0,-36.8413614879047,2.3283064365387E-10,-119.539030346933,782137.502344323
-1.16415321826935E-10,"NaN",3.49245965480804E-10,-93.3574242813118,782137.502344323
-2.3283064365387E-10,"NaN",2.3283064365387E-10,-46.5937626222851,782137.502344323
0,-36.8413614879047,0,-36.8413614879047,782137.502344323
-2.3283064365387E-10,"NaN",1.16415321826935E-10,-148.439980620276,782137.502344323
-3.49245965480804E-10,"NaN",4.65661287307739E-10,-116.073294444241,782137.502344324
-3.49245965480804E-10,"NaN",3.49245965480804E-10,-45.7828324061227,782137.502344324
0,-36.8413614879047,0,-36.8413614879047,782137.502344324
0,-36.8413614879047,3.49245965480804E-10,-22.5448426128623,782137.502344325
-1.16415321826935E-10,"NaN",3.49245965480804E-10,-69.4262873074914,782137.502344325
-2.3283064365387E-10,"NaN",3.49245965480804E-10,-1.61770473968424E-10,782137.502344325
0,-36.8413614879047,1.16415321826935E-10,-23.6434549014225,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,0,0,0,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
-2.3283064365387E-10,"NaN",0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
-1.16415321826935E-10,"NaN",0,-36.8413614879047,782137.502344325
-3.49245965480804E-10,"NaN",0,-36.8413614879047,782137.502344325
-2.3283064365387E-10,"NaN",0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,0,0,0,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,0,0,0,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,0,0,0,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,0,0,0,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,0,0,0,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,0,0,0,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,0,0,0,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,0,0,0,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,0,0,0,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,-36.8413614879047,0,-36.8413614879047,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
0,0,0,0,782137.502344325
,-9769.65730438891,,,
